country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,EXLIP%,FATWT%,WTMAX,WTMEA,WTMIN,AGMEA,DRYWT%,LNMEA,LNMAX,LNMIN,value_wet_wgt,detect_lim_wet_wgt,quant_lim_wet_wgt,qflagged
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,60,NA,STR 0102065,2005,Mytilus edulis,wet weight,NA,<,1,1054788,2203933,2005-10-24,TCDD,11.688333329999999,55.201666669999994,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,25,NA,STR KFinds,2005,Mytilus edulis,wet weight,NA,<,1,1054789,2203936,2005-10-24,CDFO,11.708333329999999,55.205000000000005,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,22,NA,FYN M6,2005,Mya arenaria,wet weight,NA,<,1,1054792,2203864,2005-10-25,CDD4X,10.43983333,55.468333330000014,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,22,NA,FYN M6,2005,Mya arenaria,wet weight,NA,<,1,1054792,2203864,2005-10-25,CDF9X,10.43983333,55.468333330000014,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,19,NA,FYN st1,2005,Mya arenaria,wet weight,NA,<,1,1054791,2203865,2005-10-25,CDFO,10.42383333,55.4375,6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,1,1054796,2203872,2005-11-01,CDF9P,12.589833330000001,55.80166666999999,0,NA,NA,NA,0.7,6.3999999999999995,4.5,2.9349999999999996,NA,13.9,57.03,63.55,51.19,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,<,1,1054796,2203872,2005-11-01,CDD1N,12.589833330000001,55.80166666999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,<,1,1054796,2203872,2005-11-01,TCDD,12.589833330000001,55.80166666999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK L1,2005,Mytilus edulis,wet weight,NA,NA,2,1054795,2203871,2005-11-01,CDFO,12.62516667,55.72250000000001,2e-4,NA,NA,NA,0.77,7.96,4.64,2.9699999999999998,NA,13.3,58.58,70.98,51.19999999999999,2e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,43,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,<,2,1054796,2203873,2005-11-01,CDD4X,12.589833330000001,55.80166666999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,43,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,<,2,1054796,2203873,2005-11-01,CDF9X,12.589833330000001,55.80166666999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDF9P,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDD1N,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,TCDD,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,<,1,1054797,2203863,2005-11-01,CDD4X,12.02066667,55.92166666999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,NA,1,1054797,2203863,2005-11-01,CDF9X,12.02066667,55.92166666999999,0,NA,NA,NA,0.8400000000000001,31.85,22.935,15.360000000000001,NA,15.3,83.54,95.3,74.12,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,NA,1,1054797,2203863,2005-11-01,CDFO,12.02066667,55.92166666999999,0,NA,NA,NA,0.8400000000000001,31.85,22.935,15.360000000000001,NA,15.3,83.54,95.3,74.12,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,20,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,<,1,1054813,2203957,2005-11-29,CDF9X,9.966666670000002,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,15,NA,VSJ mf41002,2005,Mytilus edulis,wet weight,NA,<,1,1054815,2203986,2005-12-19,CDFO,10.985000000000001,55.71916667,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,17,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054816,2203984,2005-12-19,CDF9P,10.99,55.72333333000002,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,17,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054816,2203984,2005-12-19,CDD1N,10.99,55.72333333000002,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,17,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054816,2203984,2005-12-19,TCDD,10.99,55.72333333000002,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,17,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,1,1056393,2205562,2006-10-11,CDF9P,9.43766667,54.84333333000001,0,NA,NA,NA,1.1300000000000001,12.275,8.14,6.17,NA,16.4,60.9,69.07,55.83,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,17,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,1,1056393,2205562,2006-10-11,CDD6X,9.43766667,54.84333333000001,0,NA,NA,NA,1.1300000000000001,12.275,8.14,6.17,NA,16.4,60.9,69.07,55.83,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,17,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,1,1056393,2205562,2006-10-11,TCDD,9.43766667,54.84333333000001,0,NA,NA,NA,1.1300000000000001,12.275,8.14,6.17,NA,16.4,60.9,69.07,55.83,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,17,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,1,1056393,2205562,2006-10-11,CDF2T,9.43766667,54.84333333000001,0,NA,NA,NA,1.1300000000000001,12.275,8.14,6.17,NA,16.4,60.9,69.07,55.83,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,15,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,2,1056393,2205563,2006-10-11,CDFX1,9.43766667,54.84333333000001,0,NA,NA,NA,1.33,14.120000000000001,9.309999999999999,6.195,NA,18.08,59.54,69.33000000000001,54.7,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,15,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,2,1056393,2205563,2006-10-11,CDD9X,9.43766667,54.84333333000001,0,NA,NA,NA,1.33,14.120000000000001,9.309999999999999,6.195,NA,18.08,59.54,69.33000000000001,54.7,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,15,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,2,1056393,2205563,2006-10-11,CDF9X,9.43766667,54.84333333000001,0,NA,NA,NA,1.33,14.120000000000001,9.309999999999999,6.195,NA,18.08,59.54,69.33000000000001,54.7,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,15,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,2,1056393,2205563,2006-10-11,CDF4X,9.43766667,54.84333333000001,0,NA,NA,NA,1.33,14.120000000000001,9.309999999999999,6.195,NA,18.08,59.54,69.33000000000001,54.7,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,8,NA,SJY LBMTM2,2006,Mytilus edulis,wet weight,NA,NA,1,1056394,2205560,2006-10-11,CDF6P,9.98,55.007,0,NA,NA,NA,0.6699999999999999,25.990000000000002,20.544999999999998,16.47,NA,11.3,80.45,85.97999999999999,75.81,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,8,NA,SJY LBMTM2,2006,Mytilus edulis,wet weight,NA,NA,1,1056394,2205560,2006-10-11,CDD1N,9.98,55.007,0,NA,NA,NA,0.6699999999999999,25.990000000000002,20.544999999999998,16.47,NA,11.3,80.45,85.97999999999999,75.81,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,8,NA,SJY LBMTM2,2006,Mytilus edulis,wet weight,NA,NA,1,1056394,2205560,2006-10-11,CDFP2,9.98,55.007,0,NA,NA,NA,0.6699999999999999,25.990000000000002,20.544999999999998,16.47,NA,11.3,80.45,85.97999999999999,75.81,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,8,NA,SJY LBMTM2,2006,Mytilus edulis,wet weight,NA,NA,1,1056394,2205560,2006-10-11,CDFO,9.98,55.007,0,NA,NA,NA,0.6699999999999999,25.990000000000002,20.544999999999998,16.47,NA,11.3,80.45,85.97999999999999,75.81,0,NA,NA,FALSE
Denmark,NATL~COMB,T~S,NERI,2006,11/10/2006,11,10,15,NA,SJY FFMTM1,2006,Mytilus edulis,wet weight,NA,NA,2,1056393,2205563,2006-10-11,CDDO,9.43766667,54.84333333000001,0,NA,NA,NA,1.33,14.120000000000001,9.309999999999999,6.195,NA,18.08,59.54,69.33000000000001,54.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,<,2,1054799,2203868,2005-11-02,CDD4X,10.505833330000002,55.4765,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,<,2,1054799,2203868,2005-11-02,CDF9X,10.505833330000002,55.4765,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,<,2,1054799,2203868,2005-11-02,CDFO,10.505833330000002,55.4765,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,<,1,1054802,2203926,2005-11-07,CDF9P,12.420666670000001,55.48933333000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,NA,1,1054802,2203926,2005-11-07,CDD1N,12.420666670000001,55.48933333000001,0,NA,NA,NA,0.64,3.65,1.77,1.08,NA,11.1,NA,NA,NA,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,<,1,1054802,2203926,2005-11-07,TCDD,12.420666670000001,55.48933333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,<,1,1054801,2203961,2005-11-03,CDD1N,8.7025,56.65533333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,<,1,1054801,2203961,2005-11-03,TCDD,8.7025,56.65533333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,30,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,1,1054808,2203894,2005-11-23,CDD4X,10.20616667,56.988,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,30,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,1,1054808,2203894,2005-11-23,CDF9X,10.20616667,56.988,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,25,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,3,1054808,2203896,2005-11-23,CDFO,10.20616667,56.988,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,<,1,1054809,2203897,2005-11-23,CDD1N,9.6545,57.00566667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,<,1,1054809,2203897,2005-11-23,TCDD,9.6545,57.00566667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,CDF9P,10.870333330000001,55.72533333000002,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,CDD1N,10.870333330000001,55.72533333000002,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,TCDD,10.870333330000001,55.72533333000002,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,17,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,<,2,1054813,2203958,2005-11-29,CDD4X,9.966666670000002,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,17,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,<,2,1054813,2203958,2005-11-29,CDF9X,9.966666670000002,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,17,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054816,2203984,2005-12-19,CDFO,10.99,55.72333333000002,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,CEMP~NATL~COMB,T~S,NERI,2006,10/11/2006,10,11,36,NA,ÅRH 170165,2006,Mytilus edulis,wet weight,NA,NA,3,1056404,2205625,2006-11-10,CDD6P,10.352000000000002,56.18883333000001,0,NA,NA,NA,1.1800000000000002,7.79,4.775,2.575,NA,20.85,48.3,55.97,43.39,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,T~S,NERI,2006,10/11/2006,10,11,36,NA,ÅRH 170165,2006,Mytilus edulis,wet weight,NA,NA,3,1056404,2205625,2006-11-10,CDD4X,10.352000000000002,56.18883333000001,0,NA,NA,NA,1.1800000000000002,7.79,4.775,2.575,NA,20.85,48.3,55.97,43.39,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,T~S,NERI,2006,10/11/2006,10,11,36,NA,ÅRH 170165,2006,Mytilus edulis,wet weight,NA,NA,3,1056404,2205625,2006-11-10,CDF6X,10.352000000000002,56.18883333000001,0,NA,NA,NA,1.1800000000000002,7.79,4.775,2.575,NA,20.85,48.3,55.97,43.39,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,T~S,NERI,2006,10/11/2006,10,11,36,NA,ÅRH 170165,2006,Mytilus edulis,wet weight,NA,NA,3,1056404,2205625,2006-11-10,CDF2N,10.352000000000002,56.18883333000001,0,NA,NA,NA,1.1800000000000002,7.79,4.775,2.575,NA,20.85,48.3,55.97,43.39,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,17,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,<,2,1054813,2203958,2005-11-29,CDFO,9.966666670000002,55.83616667,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,13,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054814,2203985,2005-12-19,CDF9P,10.986666670000002,55.71883333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,13,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054814,2203985,2005-12-19,CDD1N,10.986666670000002,55.71883333000001,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,13,NA,VSJ mf41001,2005,Mytilus edulis,wet weight,NA,<,1,1054814,2203985,2005-12-19,TCDD,10.986666670000002,55.71883333000001,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,15,NA,VSJ mf41002,2005,Mytilus edulis,wet weight,NA,<,1,1054815,2203986,2005-12-19,CDD4X,10.985000000000001,55.71916667,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,19/12/2005,19,12,15,NA,VSJ mf41002,2005,Mytilus edulis,wet weight,NA,<,1,1054815,2203986,2005-12-19,CDF9X,10.985000000000001,55.71916667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,<,1,1056425,2205674,2007-10-09,CDDO,9.08633333,56.63550000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,NA,1,1056425,2205674,2007-10-09,CDF6P,9.08633333,56.63550000000001,1e-4,NA,NA,NA,0.8500000000000001,7.25,4.355,2.74,NA,25.68,54.669999999999995,63.17999999999999,48.55,1e-4,NA,NA,FALSE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,<,1,1056425,2205674,2007-10-09,CDF9P,9.08633333,56.63550000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,NA,1,1056425,2205674,2007-10-09,CDD6X,9.08633333,56.63550000000001,0,NA,NA,NA,0.8500000000000001,7.25,4.355,2.74,NA,25.68,54.669999999999995,63.17999999999999,48.55,0,NA,NA,FALSE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,<,1,1056425,2205674,2007-10-09,CDD1N,9.08633333,56.63550000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,<,1,1056425,2205674,2007-10-09,TCDD,9.08633333,56.63550000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL,T~S~E,NERI,2007,09/10/2007,9,10,40,NA,VIB 3727-1,2007,Mytilus edulis,wet weight,NA,NA,1,1056425,2205674,2007-10-09,CDF2T,9.08633333,56.63550000000001,2e-4,NA,NA,NA,0.8500000000000001,7.25,4.355,2.74,NA,25.68,54.669999999999995,63.17999999999999,48.55,2e-4,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2007,10/10/2007,10,10,16,NA,RKB 3705-1,2007,Mytilus edulis,wet weight,NA,NA,2,1056427,2205676,2007-10-10,CDFX1,8.70366667,56.653833330000005,0,NA,NA,NA,1.05,14.75,10.38,6.415,NA,22.22,69.31,80.54,63.75,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2007,22/10/2007,22,10,38,NA,FYN Lindholm,2007,Mytilus edulis,wet weight,NA,NA,1,1056433,2205636,2007-10-22,CDFP2,10.815833330000002,55.295833330000015,4e-4,NA,NA,NA,1.59,3.1899999999999995,18.47,1.15,NA,21.830000000000002,9.62,45.44,2.67,4e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDFO,9.103,56.935,4e-4,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,4e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDD6P,9.103,56.935,2e-4,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,2e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDD4X,9.103,56.935,0,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,0,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDF6X,9.103,56.935,0,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,0,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDD9X,9.103,56.935,0,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,0,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDF9X,9.103,56.935,1e-4,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,1e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,<,1,1056436,2205677,2007-10-22,CDF4X,9.103,56.935,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2007,22/10/2007,22,10,34,NA,NJY Løgstør br,2007,Mytilus edulis,wet weight,NA,NA,1,1056436,2205677,2007-10-22,CDF2N,9.103,56.935,1e-4,NA,NA,NA,1.08,6.654999999999999,4.955,3.07,NA,21.47,59.02,65.9,52.43000000000001,1e-4,NA,NA,FALSE
